class1,receptor1_name_short,receptor1_name,receptor1_entry_name,class2,receptor2_name_short,receptor2_name,receptor2_entry_name,identity,similarity
A (Rhodopsin),5-HT<sub>1A</sub>,5-HT<sub>1A</sub> receptor,5ht1a_human,C (Glutamate),GPRC6,GPRC6 receptor,gpc6a_human,8,20
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),CaS,CaS receptor,casr_human,8,17
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GABA<sub>B1</sub>,GABA<sub>B1</sub>,gabr1_human,8,21
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GABA<sub>B2</sub>,GABA<sub>B2</sub>,gabr2_human,6,24
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),mGlu<sub>1</sub>,mGlu<sub>1</sub> receptor,grm1_human,7,17
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),mGlu<sub>2</sub>,mGlu<sub>2</sub> receptor,grm2_human,9,17
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),mGlu<sub>3</sub>,mGlu<sub>3</sub> receptor,grm3_human,8,17
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),mGlu<sub>4</sub>,mGlu<sub>4</sub> receptor,grm4_human,9,19
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),mGlu<sub>5</sub>,mGlu<sub>5</sub> receptor,grm5_human,8,17
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),mGlu<sub>6</sub>,mGlu<sub>6</sub> receptor,grm6_human,10,21
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),mGlu<sub>7</sub>,mGlu<sub>7</sub> receptor,grm7_human,10,21
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),mGlu<sub>8</sub>,mGlu<sub>8</sub> receptor,grm8_human,9,21
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),TAS1R1,TAS1R1,ts1r1_human,8,18
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),TAS1R2,TAS1R2,ts1r2_human,9,24
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),TAS1R3,TAS1R3,ts1r3_human,8,20
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GPR156,GPR156,gp156_human,7,20
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GPR158,GPR158,gp158_human,7,21
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GPR179,GPR179,gp179_human,7,18
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GPRC5A,GPRC5A,rai3_human,5,18
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GPRC5B,GPRC5B,gpc5b_human,7,20
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GPRC5C,GPRC5C,gpc5c_human,5,18
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GPRC5D,GPRC5D,gpc5d_human,7,20
A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,C (Glutamate),GPRC6,GPRC6 receptor,gpc6a_human,10,21
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),CaS,CaS receptor,casr_human,8,20
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GABA<sub>B1</sub>,GABA<sub>B1</sub>,gabr1_human,8,21
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GABA<sub>B2</sub>,GABA<sub>B2</sub>,gabr2_human,9,23
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),mGlu<sub>1</sub>,mGlu<sub>1</sub> receptor,grm1_human,8,20
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),mGlu<sub>2</sub>,mGlu<sub>2</sub> receptor,grm2_human,10,21
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),mGlu<sub>3</sub>,mGlu<sub>3</sub> receptor,grm3_human,9,20
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),mGlu<sub>4</sub>,mGlu<sub>4</sub> receptor,grm4_human,8,21
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),mGlu<sub>5</sub>,mGlu<sub>5</sub> receptor,grm5_human,9,19
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),mGlu<sub>6</sub>,mGlu<sub>6</sub> receptor,grm6_human,10,24
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),mGlu<sub>7</sub>,mGlu<sub>7</sub> receptor,grm7_human,10,22
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),mGlu<sub>8</sub>,mGlu<sub>8</sub> receptor,grm8_human,10,23
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),TAS1R1,TAS1R1,ts1r1_human,9,19
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),TAS1R2,TAS1R2,ts1r2_human,9,23
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),TAS1R3,TAS1R3,ts1r3_human,8,18
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GPR156,GPR156,gp156_human,9,19
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GPR158,GPR158,gp158_human,7,21
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GPR179,GPR179,gp179_human,7,18
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GPRC5A,GPRC5A,rai3_human,6,19
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GPRC5B,GPRC5B,gpc5b_human,9,21
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GPRC5C,GPRC5C,gpc5c_human,5,19
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GPRC5D,GPRC5D,gpc5d_human,8,21
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,C (Glutamate),GPRC6,GPRC6 receptor,gpc6a_human,11,21
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),CaS,CaS receptor,casr_human,8,20
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GABA<sub>B1</sub>,GABA<sub>B1</sub>,gabr1_human,9,23
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GABA<sub>B2</sub>,GABA<sub>B2</sub>,gabr2_human,8,24
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),mGlu<sub>1</sub>,mGlu<sub>1</sub> receptor,grm1_human,7,21
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),mGlu<sub>2</sub>,mGlu<sub>2</sub> receptor,grm2_human,9,20
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),mGlu<sub>3</sub>,mGlu<sub>3</sub> receptor,grm3_human,9,19
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),mGlu<sub>4</sub>,mGlu<sub>4</sub> receptor,grm4_human,8,20
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),mGlu<sub>5</sub>,mGlu<sub>5</sub> receptor,grm5_human,8,19
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),mGlu<sub>6</sub>,mGlu<sub>6</sub> receptor,grm6_human,8,22
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),mGlu<sub>7</sub>,mGlu<sub>7</sub> receptor,grm7_human,8,20
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),mGlu<sub>8</sub>,mGlu<sub>8</sub> receptor,grm8_human,8,21
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),TAS1R1,TAS1R1,ts1r1_human,10,21
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),TAS1R2,TAS1R2,ts1r2_human,9,25
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),TAS1R3,TAS1R3,ts1r3_human,10,22
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GPR156,GPR156,gp156_human,9,21
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GPR158,GPR158,gp158_human,8,24
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GPR179,GPR179,gp179_human,7,20
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GPRC5A,GPRC5A,rai3_human,6,19
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GPRC5B,GPRC5B,gpc5b_human,8,22
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GPRC5C,GPRC5C,gpc5c_human,5,19
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GPRC5D,GPRC5D,gpc5d_human,8,23
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,C (Glutamate),GPRC6,GPRC6 receptor,gpc6a_human,10,26
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),CaS,CaS receptor,casr_human,8,22
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GABA<sub>B1</sub>,GABA<sub>B1</sub>,gabr1_human,9,22
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GABA<sub>B2</sub>,GABA<sub>B2</sub>,gabr2_human,7,24
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),mGlu<sub>1</sub>,mGlu<sub>1</sub> receptor,grm1_human,8,20
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),mGlu<sub>2</sub>,mGlu<sub>2</sub> receptor,grm2_human,10,21
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),mGlu<sub>3</sub>,mGlu<sub>3</sub> receptor,grm3_human,10,22
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),mGlu<sub>4</sub>,mGlu<sub>4</sub> receptor,grm4_human,10,21
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),mGlu<sub>5</sub>,mGlu<sub>5</sub> receptor,grm5_human,8,19
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),mGlu<sub>6</sub>,mGlu<sub>6</sub> receptor,grm6_human,12,24
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),mGlu<sub>7</sub>,mGlu<sub>7</sub> receptor,grm7_human,11,21
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),mGlu<sub>8</sub>,mGlu<sub>8</sub> receptor,grm8_human,10,22
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),TAS1R1,TAS1R1,ts1r1_human,8,19
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),TAS1R2,TAS1R2,ts1r2_human,8,23
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),TAS1R3,TAS1R3,ts1r3_human,10,21
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GPR156,GPR156,gp156_human,8,19
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GPR158,GPR158,gp158_human,6,21
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GPR179,GPR179,gp179_human,5,17
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GPRC5A,GPRC5A,rai3_human,5,19
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GPRC5B,GPRC5B,gpc5b_human,8,22
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GPRC5C,GPRC5C,gpc5c_human,6,19
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GPRC5D,GPRC5D,gpc5d_human,8,23
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,C (Glutamate),GPRC6,GPRC6 receptor,gpc6a_human,12,23
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),CaS,CaS receptor,casr_human,7,18
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GABA<sub>B1</sub>,GABA<sub>B1</sub>,gabr1_human,8,22
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GABA<sub>B2</sub>,GABA<sub>B2</sub>,gabr2_human,8,24
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),mGlu<sub>1</sub>,mGlu<sub>1</sub> receptor,grm1_human,9,21
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),mGlu<sub>2</sub>,mGlu<sub>2</sub> receptor,grm2_human,9,21
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),mGlu<sub>3</sub>,mGlu<sub>3</sub> receptor,grm3_human,8,20
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),mGlu<sub>4</sub>,mGlu<sub>4</sub> receptor,grm4_human,8,22
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),mGlu<sub>5</sub>,mGlu<sub>5</sub> receptor,grm5_human,9,20
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),mGlu<sub>6</sub>,mGlu<sub>6</sub> receptor,grm6_human,9,22
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),mGlu<sub>7</sub>,mGlu<sub>7</sub> receptor,grm7_human,9,22
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),mGlu<sub>8</sub>,mGlu<sub>8</sub> receptor,grm8_human,9,23
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),TAS1R1,TAS1R1,ts1r1_human,8,18
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),TAS1R2,TAS1R2,ts1r2_human,7,22
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),TAS1R3,TAS1R3,ts1r3_human,7,17
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GPR156,GPR156,gp156_human,6,19
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GPR158,GPR158,gp158_human,6,20
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GPR179,GPR179,gp179_human,6,19
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GPRC5A,GPRC5A,rai3_human,5,19
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GPRC5B,GPRC5B,gpc5b_human,8,23
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GPRC5C,GPRC5C,gpc5c_human,7,21
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GPRC5D,GPRC5D,gpc5d_human,9,24
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,C (Glutamate),GPRC6,GPRC6 receptor,gpc6a_human,11,21
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),CaS,CaS receptor,casr_human,8,19
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GABA<sub>B1</sub>,GABA<sub>B1</sub>,gabr1_human,8,21
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GABA<sub>B2</sub>,GABA<sub>B2</sub>,gabr2_human,8,25
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),mGlu<sub>1</sub>,mGlu<sub>1</sub> receptor,grm1_human,9,20
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),mGlu<sub>2</sub>,mGlu<sub>2</sub> receptor,grm2_human,9,19
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),mGlu<sub>3</sub>,mGlu<sub>3</sub> receptor,grm3_human,9,20
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),mGlu<sub>4</sub>,mGlu<sub>4</sub> receptor,grm4_human,9,21
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),mGlu<sub>5</sub>,mGlu<sub>5</sub> receptor,grm5_human,8,19
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),mGlu<sub>6</sub>,mGlu<sub>6</sub> receptor,grm6_human,9,23
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),mGlu<sub>7</sub>,mGlu<sub>7</sub> receptor,grm7_human,9,22
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),mGlu<sub>8</sub>,mGlu<sub>8</sub> receptor,grm8_human,9,23
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),TAS1R1,TAS1R1,ts1r1_human,8,18
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),TAS1R2,TAS1R2,ts1r2_human,8,22
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),TAS1R3,TAS1R3,ts1r3_human,8,19
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GPR156,GPR156,gp156_human,6,18
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GPR158,GPR158,gp158_human,7,20
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GPR179,GPR179,gp179_human,9,20
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GPRC5A,GPRC5A,rai3_human,8,20
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GPRC5B,GPRC5B,gpc5b_human,9,22
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GPRC5C,GPRC5C,gpc5c_human,7,21
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GPRC5D,GPRC5D,gpc5d_human,12,25
A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,C (Glutamate),GPRC6,GPRC6 receptor,gpc6a_human,9,21
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),CaS,CaS receptor,casr_human,6,20
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),GABA<sub>B1</sub>,GABA<sub>B1</sub>,gabr1_human,7,21
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),GABA<sub>B2</sub>,GABA<sub>B2</sub>,gabr2_human,10,25
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),mGlu<sub>1</sub>,mGlu<sub>1</sub> receptor,grm1_human,8,21
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),mGlu<sub>2</sub>,mGlu<sub>2</sub> receptor,grm2_human,6,19
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),mGlu<sub>3</sub>,mGlu<sub>3</sub> receptor,grm3_human,8,20
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),mGlu<sub>4</sub>,mGlu<sub>4</sub> receptor,grm4_human,8,21
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),mGlu<sub>5</sub>,mGlu<sub>5</sub> receptor,grm5_human,9,21
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),mGlu<sub>6</sub>,mGlu<sub>6</sub> receptor,grm6_human,7,22
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),mGlu<sub>7</sub>,mGlu<sub>7</sub> receptor,grm7_human,9,22
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),mGlu<sub>8</sub>,mGlu<sub>8</sub> receptor,grm8_human,8,22
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),TAS1R1,TAS1R1,ts1r1_human,7,18
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),TAS1R2,TAS1R2,ts1r2_human,6,23
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),TAS1R3,TAS1R3,ts1r3_human,7,18
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),GPR156,GPR156,gp156_human,7,21
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),GPR158,GPR158,gp158_human,6,21
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),GPR179,GPR179,gp179_human,6,20
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),GPRC5A,GPRC5A,rai3_human,4,19
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),GPRC5B,GPRC5B,gpc5b_human,5,22
A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,C (Glutamate),GPRC5C,GPRC5C,gpc5c_human,4,18
